   44 |    36412.668864 |        0.000000 |       3.67
   45 |    38937.804361 |        0.000000 |       3.64
   46 |    41414.352926 |        0.000000 |       3.62
   47 |    43848.265675 |        0.000000 |       3.75
   48 |    46245.400900 |        0.000000 |       3.81
   49 |    48611.696833 |        0.000000 |       3.77
   50 |    50953.093670 |        0.000000 |       3.89
   51 |    53274.871123 |        0.000000 |       3.72
   52 |    55580.599302 |        0.000000 |       3.78
   53 |    57871.372092 |        0.000000 |       4.04
   54 |    60145.639551 |        0.000000 |       4.00
   55 |    62399.809380 |        0.000000 |       3.64
   56 |    64629.770792 |        0.000000 |       3.84
   57 |    66832.817806 |        0.000000 |       3.79
   58 |    69009.599514 |        0.000000 |       3.51
   59 |    71171.865144 |        0.000000 |       3.68
   60 |    73374.351170 |        0.000000 |       3.81
   61 |    75679.064446 |        0.000000 |       3.59
   62 |    78064.246659 |        0.000000 |       3.52
   63 |    80451.253947 |        0.000000 |       3.60
   64 |    82790.629938 |        0.000000 |       3.57
   65 |    85060.119362 |        0.000000 |       3.60
   66 |    87251.327854 |        0.000000 |       3.92
   67 |    89363.379546 |        0.000000 |       3.72
   68 |    91398.597485 |        0.000000 |       3.66
   69 |    93359.763926 |        0.000000 |       4.00
   70 |    95249.268803 |        0.000000 |       3.60
   71 |    97069.013923 |        0.000000 |       3.50
   72 |    98820.076931 |        0.000000 |       3.63
   73 |   100502.605243 |        0.000000 |       3.53
   74 |   102116.076830 |        0.000000 |       3.47
   75 |   103659.354945 |        0.000000 |       3.55
   76 |   105131.713065 |        0.000000 |       3.60
   77 |   106537.828357 |        0.000000 |       3.72
   78 |   107889.863926 |        0.000000 |       3.90
   79 |   109198.672282 |        0.000000 |       3.75
   80 |   110468.782447 |        0.000000 |       3.70
   81 |   111701.483592 |        0.000000 |       3.80
   82 |   112897.738561 |        0.000000 |       3.92
   83 |   114059.004011 |        0.000000 |       3.90
   84 |   115187.190145 |        0.000000 |       3.74
   85 |   116284.484994 |        0.000000 |       3.67
   86 |   117353.206030 |        0.000000 |       3.62
   87 |   118395.657204 |        0.000000 |       3.66
   88 |   119414.020801 |        0.000000 |       3.57
   89 |   120410.305459 |        0.000000 |       3.75
   90 |   121386.317499 |        0.000000 |       3.62
   91 |   122343.644171 |        0.000000 |       3.74
   92 |   123283.651251 |        0.000000 |       3.90
   93 |   124207.494511 |        0.000000 |       3.68
   94 |   125116.134894 |        0.000000 |       3.60
   95 |   126010.346723 |        0.000000 |       3.65
   96 |   126890.714680 |        0.000000 |       3.69
   97 |   127757.631891 |        0.000000 |       3.86
   98 |   128611.331021 |        0.000000 |       3.79
   99 |   129451.985297 |        0.000000 |       3.57
    0 |  -268811.855872 |        0.000000 |       2.63
    1 |  -200677.367825 |        0.000000 |       2.92
    2 |  -170581.114360 |        0.000000 |       2.74
    3 |  -148064.086815 |        0.000000 |       2.72
    4 |  -127752.655920 |        0.000000 |       3.19
    5 |  -110321.827519 |        0.000000 |       3.19
    6 |   -96631.334564 |        0.000000 |       3.20
    7 |   -86017.120885 |        0.000000 |       3.63
    8 |   -77645.056317 |        0.000000 |       3.11
    9 |   -70906.092483 |        0.000000 |       3.70
   10 |   -65357.958330 |        0.000000 |       3.40
   11 |   -60684.343896 |        0.000000 |       3.66
   12 |   -56665.312284 |        0.000000 |       3.81
   13 |   -53147.832388 |        0.000000 |       3.60
   14 |   -50022.357642 |        0.000000 |       3.25
   15 |   -47209.127457 |        0.000000 |       3.16
   16 |   -44654.752430 |        0.000000 |       3.18
    0 |  -265698.871366 |        0.000000 |       2.93
    1 |  -197200.036411 |        0.000000 |       3.03
    2 |  -166261.907783 |        0.000000 |       3.78
    3 |  -146006.581642 |        0.000000 |       3.98
    4 |  -130270.590309 |        0.000000 |       3.47
    5 |  -117182.721171 |        0.000000 |       3.42
    6 |  -106257.364279 |        0.000000 |       3.38
    7 |   -97034.712828 |        0.000000 |       3.25
    8 |   -89107.393888 |        0.000000 |       3.68
    9 |   -82169.109778 |        0.000000 |       4.46
   10 |   -76000.691054 |        0.000000 |       3.62
   11 |   -70447.037817 |        0.000000 |       4.08
   12 |   -65396.687057 |        0.000000 |       3.80
   13 |   -60766.225236 |        0.000000 |       3.67
   14 |   -56487.938360 |        0.000000 |       3.40
   15 |   -52503.492160 |        0.000000 |       3.57
   16 |   -48760.486596 |        0.000000 |       4.51
   17 |   -45207.905727 |        0.000000 |       4.14
   18 |   -41789.803642 |        0.000000 |       3.76
   19 |   -38436.774316 |        0.000000 |       3.67
   20 |   -35048.435200 |        0.000000 |       3.66
   21 |   -31443.520044 |        0.000000 |       3.55
   22 |   -27402.154552 |        0.000000 |       3.42
   23 |   -23316.625948 |        0.000000 |       3.17
   24 |   -19506.463908 |        0.000000 |       3.23
   25 |   -15929.060898 |        0.000000 |       3.27
   26 |   -12501.901530 |        0.000000 |       3.05
   27 |    -9169.021324 |        0.000000 |       3.85
   28 |    -5897.538505 |        0.000000 |       3.10
   29 |    -2668.699615 |        0.000000 |       3.62
   30 |      528.273790 |        0.000000 |       3.34
   31 |     3701.015650 |        0.000000 |       3.25
   32 |     6856.644699 |        0.000000 |       3.21
   33 |    10002.293942 |        0.000000 |       3.20
   34 |    13147.630107 |        0.000000 |       3.26
   35 |    16313.063006 |        0.000000 |       3.43
   36 |    19529.466813 |        0.000000 |       3.19
   37 |    22797.667486 |        0.000000 |       3.29
   38 |    26089.449394 |        0.000000 |       3.19
   39 |    29377.661157 |        0.000000 |       3.10
   40 |    32703.056320 |        0.000000 |       3.18
   41 |    36012.515752 |        0.000000 |       3.22
   42 |    39261.761854 |        0.000000 |       3.48
   43 |    42445.443194 |        0.000000 |       3.39
   44 |    45570.783619 |        0.000000 |       3.63
   45 |    48652.672043 |        0.000000 |       3.22
   46 |    51714.701273 |        0.000000 |       3.24
   47 |    54794.020291 |        0.000000 |       3.34
   48 |    57897.658359 |        0.000000 |       3.23
   49 |    60927.230316 |        0.000000 |       3.32
   50 |    63802.074305 |        0.000000 |       3.20
   51 |    66519.547539 |        0.000000 |       3.33
   52 |    69098.010403 |        0.000000 |       3.24
   53 |    71554.453008 |        0.000000 |       3.20
   54 |    73902.795325 |        0.000000 |       3.16
   55 |    76154.898319 |        0.000000 |       3.32
   56 |    78320.336703 |        0.000000 |       3.25
   57 |    80406.421137 |        0.000000 |       3.26
   58 |    82420.026781 |        0.000000 |       3.22
   59 |    84365.738023 |        0.000000 |       3.34
   60 |    86242.476211 |        0.000000 |       3.33
   61 |    88046.179014 |        0.000000 |       3.38
   62 |    89776.485469 |        0.000000 |       3.45
   63 |    91438.062089 |        0.000000 |       3.30
   64 |    93032.516290 |        0.000000 |       3.39
   65 |    94554.967205 |        0.000000 |       3.33
   66 |    96012.445976 |        0.000000 |       3.42
   67 |    97438.681475 |        0.000000 |       3.35
   68 |    98847.410519 |        0.000000 |       3.33
   69 |   100234.488884 |        0.000000 |       3.36
   70 |   101599.890373 |        0.000000 |       3.22
   71 |   102946.773322 |        0.000000 |       3.54
   72 |   104277.944297 |        0.000000 |       2.88
   73 |   105598.487669 |        0.000000 |       2.97
   74 |   106915.867986 |        0.000000 |       2.83
   75 |   108229.198665 |        0.000000 |       2.85
   76 |   109538.796960 |        0.000000 |       2.84
   77 |   110846.299683 |        0.000000 |       2.92
   78 |   112145.668050 |        0.000000 |       2.82
   79 |   113432.614283 |        0.000000 |       2.83
   80 |   114704.797378 |        0.000000 |       2.91
   81 |   115954.899204 |        0.000000 |       2.86
   82 |   117187.444308 |        0.000000 |       2.90
   83 |   118413.637136 |        0.000000 |       2.85
   84 |   119634.441648 |        0.000000 |       2.89
   85 |   120857.646152 |        0.000000 |       2.86
   86 |   122079.734843 |        0.000000 |       2.90
   87 |   123293.956750 |        0.000000 |       2.94
   88 |   124510.289927 |        0.000000 |       2.91
   89 |   125731.823847 |        0.000000 |       2.93
   90 |   126942.194697 |        0.000000 |       2.91
   91 |   128139.636460 |        0.000000 |       2.88
   92 |   129329.027143 |        0.000000 |       3.25
   93 |   130515.502676 |        0.000000 |       3.14
   94 |   131722.865500 |        0.000000 |       3.11
   95 |   132955.512232 |        0.000000 |       2.90
   96 |   134202.704409 |        0.000000 |       2.87
   97 |   135463.685232 |        0.000000 |       2.90
   98 |   136725.724421 |        0.000000 |       2.88
   99 |   137993.754924 |        0.000000 |       2.93
    0 |  -267206.841647 |        0.000000 |       2.37
    1 |  -197191.162796 |        0.000000 |       2.45
    2 |  -165103.744411 |        0.000000 |       2.65
    3 |  -144437.122919 |        0.000000 |       2.82
    4 |  -129896.025277 |        0.000000 |       2.76
    5 |  -119087.813072 |        0.000000 |       2.78
    6 |  -110730.917360 |        0.000000 |       2.84
    7 |  -104088.678543 |        0.000000 |       2.86
    8 |   -98705.429094 |        0.000000 |       2.86
    0 |  -265071.786996 |        0.000000 |       2.63
    1 |  -195344.191298 |        0.000000 |       2.92
    2 |  -164107.355197 |        0.000000 |       2.78
    3 |  -142775.425081 |        0.000000 |       2.55
    4 |  -126328.526126 |        0.000000 |       2.73
    5 |  -113087.896403 |        0.000000 |       2.80
    6 |  -102188.061283 |        0.000000 |       2.94
    7 |   -93036.062070 |        0.000000 |       3.36
    8 |   -85198.289797 |        0.000000 |       3.26
    9 |   -78357.990424 |        0.000000 |       3.09
   10 |   -72280.857953 |        0.000000 |       3.22
   11 |   -66788.434030 |        0.000000 |       3.16
   12 |   -61740.170113 |        0.000000 |       3.62
   13 |   -57021.719534 |        0.000000 |       4.04
   14 |   -52536.189574 |        0.000000 |       3.70
   15 |   -48197.090935 |        0.000000 |       3.61
   16 |   -43922.653128 |        0.000000 |       3.53
   17 |   -39629.562289 |        0.000000 |       3.28
   18 |   -35205.561856 |        0.000000 |       3.16
   19 |   -30330.831274 |        0.000000 |       3.16
   20 |   -23994.822547 |        0.000000 |       3.23
   21 |   -16433.118504 |        0.000000 |       3.21
   22 |   -10324.940417 |        0.000000 |       3.24
   23 |    -4986.186299 |        0.000000 |       3.36
   24 |      -17.987698 |        0.000000 |       3.30
   25 |     4714.371913 |        0.000000 |       3.35
   26 |     9265.765098 |        0.000000 |       3.22
   27 |    13661.128316 |        0.000000 |       3.27
   28 |    17912.550559 |        0.000000 |       3.21
   29 |    22024.887646 |        0.000000 |       3.33
   30 |    25997.608043 |        0.000000 |       4.41
   31 |    29828.598005 |        0.000000 |       3.84
   32 |    33518.040722 |        0.000000 |       2.88
   33 |    37069.778394 |        0.000000 |       3.17
   34 |    40491.011433 |        0.000000 |       3.05
   35 |    43791.502289 |        0.000000 |       3.39
   36 |    46980.163837 |        0.000000 |       3.11
   37 |    50058.571755 |        0.000000 |       2.87
   38 |    53022.745984 |        0.000000 |       2.85
   39 |    55872.959570 |        0.000000 |       2.99
   40 |    58613.723997 |        0.000000 |       2.97
   41 |    61246.969551 |        0.000000 |       3.00
   42 |    63764.542824 |        0.000000 |       3.16
   43 |    66162.748272 |        0.000000 |       3.62
   44 |    68448.968007 |        0.000000 |       3.43
   45 |    70645.157457 |        0.000000 |       3.30
   46 |    72761.658227 |        0.000000 |       3.28
   47 |    74805.434002 |        0.000000 |       3.12
   48 |    76789.234270 |        0.000000 |       3.01
   49 |    78717.133817 |        0.000000 |       2.90
   50 |    80602.959203 |        0.000000 |       3.01
   51 |    82456.071481 |        0.000000 |       2.92
   52 |    84272.409171 |        0.000000 |       3.08
   53 |    86073.060236 |        0.000000 |       2.86
   54 |    87843.050880 |        0.000000 |       2.83
   55 |    89586.141258 |        0.000000 |       2.92
   56 |    91334.537040 |        0.000000 |       2.97
   57 |    93072.870716 |        0.000000 |       2.99
   58 |    94777.636432 |        0.000000 |       2.89
   59 |    96475.327247 |        0.000000 |       2.94
   60 |    98150.855032 |        0.000000 |       2.94
   61 |    99788.083807 |        0.000000 |       2.88
   62 |   101401.481992 |        0.000000 |       2.84
   63 |   102972.761257 |        0.000000 |       2.93
   64 |   104496.654334 |        0.000000 |       2.84
   65 |   105932.451314 |        0.000000 |       3.09
   66 |   107464.792673 |        0.000000 |       3.17
   67 |   109077.333927 |        0.000000 |       3.08
   68 |   110668.973999 |        0.000000 |       3.02
   69 |   112262.356801 |        0.000000 |       2.96
   70 |   113835.153530 |        0.000000 |       3.04
   71 |   115378.525414 |        0.000000 |       2.88
   72 |   116892.292728 |        0.000000 |       3.36
   73 |   118380.958001 |        0.000000 |       2.91
   74 |   119884.401446 |        0.000000 |       2.87
   75 |   121384.870241 |        0.000000 |       2.85
   76 |   122888.987427 |        0.000000 |       2.98
   77 |   124375.183785 |        0.000000 |       3.26
   78 |   125869.466610 |        0.000000 |       3.40
   79 |   127370.366495 |        0.000000 |       3.36
   80 |   128863.811420 |        0.000000 |       3.72
   81 |   130348.697447 |        0.000000 |       2.95
   82 |   131820.893727 |        0.000000 |       3.16
   83 |   133287.757320 |        0.000000 |       3.20
   84 |   134739.034103 |        0.000000 |       3.04
   85 |   136170.888167 |        0.000000 |       2.77
   86 |   137580.842384 |        0.000000 |       2.78
   87 |   138965.775925 |        0.000000 |       3.10
   88 |   140322.287666 |        0.000000 |       3.11
   89 |   141648.183320 |        0.000000 |       3.04
   90 |   142947.853618 |        0.000000 |       2.91
   91 |   144220.436778 |        0.000000 |       2.95
   92 |   145457.653707 |        0.000000 |       3.08
   93 |   146664.186404 |        0.000000 |       2.84
   94 |   147846.231910 |        0.000000 |       3.01
   95 |   149005.741287 |        0.000000 |       3.03
   96 |   150142.810320 |        0.000000 |       2.96
   97 |   151256.387326 |        0.000000 |       2.86
   98 |   152344.249474 |        0.000000 |       2.93
   99 |   153407.943919 |        0.000000 |       2.94
